2015-03-23	1 708,57	1 695,37	1 698,38		1	
2015-03-20	1 710,92	1 696,48	1 710,87		1	
2015-03-19	1 719,44	1 699,31	1 707,50		1	
2015-03-18	1 710,17	1 674,25	1 703,96		1	
2015-03-17	1 691,64	1 666,74	1 675,88		1	
2015-03-16	1 690,27	1 671,06	1 689,67		1	
2015-03-13	1 669,74	1 660,47	1 665,13		1	
2015-03-12	1 666,78	1 653,24	1 661,69		1	
2015-03-11	1 667,91	1 634,80	1 663,31		1	
2015-03-10	1 661,78	1 640,25	1 641,71		1	
2015-03-09	1 666,05	1 642,46	1 660,36		1	
2015-03-06	1 675,29	1 661,65	1 662,55		1	
2015-03-05	1 678,54	1 669,11	1 669,56		1	
2015-03-04	1 667,19	1 643,62	1 664,50		1	
2015-03-03	1 694,29	1 660,29	1 661,87		1	
2015-03-02	1 701,07	1 675,98	1 686,64		1	
2015-02-27	1 695,37	1 679,21	1 691,03		1	
2015-02-26	1 686,05	1 678,20	1 684,83		1	
2015-02-25	1 685,67	1 675,38	1 678,73		1	
2015-02-24	1 685,65	1 666,93	1 683,92		1	
2015-02-23	1 679,49	1 667,68	1 679,48		1	
2015-02-20	1 665,07	1 652,85	1 664,33		1	
2015-02-19	1 662,24	1 642,60	1 662,24		1	
2015-02-18	1 652,38	1 634,67	1 652,15		1	
2015-02-17	1 639,08	1 625,19	1 630,99		1	
2015-02-16	1 644,29	1 637,17	1 644,29		1	
2015-02-13	1 643,85	1 628,48	1 642,04		1	
2015-02-12	1 631,27	1 594,30	1 624,35		1	
2015-02-11	1 604,97	1 589,36	1 593,03		1	
2015-02-10	1 605,94	1 583,04	1 602,74		1	
2015-02-09	1 593,18	1 582,56	1 591,40		1	
2015-02-06	1 601,12	1 580,99	1 599,55		1	
2015-02-05	1 588,32	1 572,72	1 586,13		1	
2015-02-04	1 596,27	1 574,00	1 579,31		1	
2015-02-03	1 594,63	1 581,16	1 593,42		1	
2015-02-02	1 579,02	1 567,63	1 575,95		1	
2015-01-30	1 582,10	1 572,55	1 573,62		1	
2015-01-29	1 570,84	1 550,11	1 570,39		1	
2015-01-28	1 562,54	1 539,15	1 562,54		1	
2015-01-27	1 554,66	1 525,44	1 533,37		1	
2015-01-26	1 554,70	1 527,36	1 554,70		1	
2015-01-23	1 540,91	1 530,36	1 536,39		1	
2015-01-22	1 526,46	1 501,48	1 523,80		1	
2015-01-21	1 501,22	1 483,26	1 501,22		1	
2015-01-20	1 498,27	1 480,62	1 491,59		1	
2015-01-19	1 479,81	1 466,78	1 476,31		1	
2015-01-16	1 470,47	1 447,41	1 468,90		1	
2015-01-15	1 458,00	1 421,84	1 457,36		1	
2015-01-14	1 459,68	1 434,79	1 434,79		1	
2015-01-13	1 468,85	1 449,84	1 465,66		1	
2015-01-12	1 460,11	1 444,55	1 453,64		1	
2015-01-09	1 460,99	1 439,15	1 444,46		1	
2015-01-08	1 458,17	1 428,54	1 456,72		1	
2015-01-07	1 441,31	1 421,34	1 421,34		1	
2015-01-05	1 467,69	1 453,53	1 454,81		1	
2015-01-02	1 472,61	1 460,67	1 463,78		1	
2014-12-30	1 476,33	1 463,13	1 464,55		1	
2014-12-29	1 479,37	1 470,66	1 478,93		1	
2014-12-23	1 472,00	1 460,18	1 470,49		1	
2014-12-22	1 465,33	1 453,66	1 461,75		1	
2014-12-19	1 456,51	1 435,27	1 452,36		1	
2014-12-18	1 441,85	1 419,99	1 441,85		1	
2014-12-17	1 409,12	1 397,80	1 405,35		1	
2014-12-16	1 414,60	1 386,61	1 413,58		1	
2014-12-15	1 438,39	1 408,75	1 408,75		1	
2014-12-12	1 450,46	1 425,86	1 425,86		1	
2014-12-11	1 459,45	1 445,45	1 454,45		1	
2014-12-10	1 462,71	1 450,49	1 452,80		1	
2014-12-09	1 466,47	1 447,96	1 452,24		1	
2014-12-08	1 472,66	1 466,19	1 467,88		1	
2014-12-05	1 474,70	1 455,93	1 474,70		1	9 459 237 207
2014-12-04	1 471,92	1 447,18	1 447,82		1	10 621 084 908
2014-12-03	1 466,02	1 452,13	1 464,84		1	9 562 337 021
2014-12-02	1 463,44	1 447,97	1 450,07		1	9 494 052 428
2014-12-01	1 456,90	1 447,78	1 450,03		1	10 364 089 514
2014-11-28	1 466,15	1 453,77	1 461,34		1	10 447 481 462
2014-11-27	1 467,31	1 458,62	1 465,96		1	6 108 925 709
2014-11-26	1 474,89	1 455,50	1 457,81		1	8 356 773 551
2014-11-25	1 467,97	1 455,35	1 467,36		1	10 815 581 357
2014-11-24	1 456,59	1 445,15	1 456,59		1	8 936 888 574
2014-11-21	1 447,53	1 424,16	1 447,53		1	12 555 430 833
2014-11-20	1 430,41	1 418,61	1 423,71		1	9 328 296 885
2014-11-19	1 432,58	1 426,04	1 428,01		1	7 661 310 127
2014-11-18	1 432,38	1 419,31	1 432,38		1	9 987 914 742
2014-11-17	1 421,82	1 408,35	1 419,92		1	7 674 321 820
2014-11-14	1 424,40	1 411,58	1 415,60		1	8 238 799 926
2014-11-13	1 423,13	1 412,68	1 422,76		1	9 400 732 199
2014-11-12	1 426,14	1 408,86	1 408,86		1	8 730 350 215
2014-11-11	1 425,06	1 418,78	1 424,93		1	8 159 568 292
2014-11-10	1 417,95	1 406,71	1 417,82		1	7 790 537 704
2014-11-07	1 422,11	1 404,98	1 410,88		1	9 783 722 635
2014-11-06	1 422,61	1 406,31	1 415,30		1	12 605 367 990
2014-11-05	1 414,09	1 406,49	1 414,09		1	10 125 107 740
2014-11-04	1 407,51	1 397,34	1 399,87		1	10 005 512 888
2014-11-03	1 414,93	1 396,23	1 399,05		1	10 537 108 846
2014-10-31	1 414,08	1 404,19	1 412,84		1	7 036 500 510
2014-10-30	1 398,02	1 379,91	1 397,18		1	11 181 880 333
2014-10-29	1 393,46	1 383,49	1 389,95		1	12 362 124 343
2014-10-28	1 381,29	1 364,86	1 380,83		1	12 960 912 270
2014-10-27	1 374,07	1 348,79	1 360,33		1	11 079 799 283
2014-10-24	1 367,34	1 353,82	1 358,57		1	13 121 780 038
2014-10-23	1 363,70	1 336,11	1 361,88		1	13 636 053 889
2014-10-22	1 348,15	1 334,13	1 344,34		1	13 160 500 593
2014-10-21	1 338,12	1 301,51	1 338,12		1	14 670 202 815
2014-10-20	1 310,83	1 293,24	1 306,44		1	12 280 976 932
2014-10-17	1 310,46	1 267,78	1 310,46		1	15 200 962 300
2014-10-16	1 285,33	1 246,56	1 271,01		1	19 271 195 764
2014-10-15	1 309,03	1 269,91	1 269,91		1	17 308 239 971
2014-10-14	1 308,93	1 287,73	1 307,86		1	12 827 351 809
2014-10-13	1 308,02	1 289,33	1 294,64		1	10 367 619 208
2014-10-10	1 316,93	1 297,46	1 302,34		1	12 759 660 460
2014-10-09	1 348,81	1 316,15	1 322,31		1	11 992 613 698
2014-10-08	1 336,43	1 325,99	1 331,83		1	10 712 782 468
2014-10-07	1 364,04	1 337,63	1 337,63		1	11 861 366 442
2014-10-06	1 380,73	1 365,67	1 365,71		1	8 501 177 072
2014-10-03	1 371,42	1 360,97	1 369,52		1	8 164 771 914
2014-10-02	1 382,22	1 353,93	1 353,93		1	11 490 184 558
2014-10-01	1 399,80	1 381,59	1 381,59		1	10 981 701 752
2014-09-30	1 403,22	1 390,89	1 403,00		1	11 014 117 081
2014-09-29	1 400,11	1 384,09	1 392,39		1	7 409 696 359
2014-09-26	1 400,31	1 387,31	1 396,20		1	9 194 857 487
2014-09-25	1 413,88	1 391,01	1 393,09		1	11 991 921 398
2014-09-24	1 411,23	1 399,40	1 411,23		1	11 918 910 964
2014-09-23	1 417,48	1 405,32	1 405,32		1	12 799 787 768
2014-09-22	1 423,60	1 412,79	1 418,29		1	8 874 863 159
2014-09-19	1 424,22	1 418,23	1 421,48		1	11 654 194 301
2014-09-18	1 416,80	1 406,84	1 416,79		1	10 588 779 877
2014-09-17	1 409,12	1 399,29	1 407,04		1	8 615 436 365
2014-09-16	1 395,29	1 384,55	1 395,29		1	8 575 620 405
2014-09-15	1 396,87	1 380,22	1 393,22		1	8 235 261 947
2014-09-12	1 389,60	1 383,12	1 388,59		1	7 781 717 903
2014-09-11	1 394,05	1 378,44	1 382,85		1	9 486 212 861
2014-09-10	1 388,31	1 376,18	1 387,38		1	8 849 762 456
2014-09-09	1 391,31	1 382,56	1 382,78		1	8 882 794 282
2014-09-08	1 392,73	1 383,35	1 392,73		1	8 833 044 889
2014-09-05	1 398,05	1 384,86	1 388,39		1	9 618 891 572
2014-09-04	1 402,34	1 392,20	1 397,99		1	10 135 398 908
2014-09-03	1 402,18	1 391,88	1 398,48		1	9 601 145 983
2014-09-02	1 391,94	1 384,69	1 387,94		1	7 539 048 881
2014-09-01	1 393,59	1 382,47	1 386,97		1	6 428 018 904
2014-08-29	1 388,99	1 382,10	1 388,89		1	8 309 239 749
2014-08-28	1 394,83	1 380,59	1 383,03		1	8 955 783 414
2014-08-27	1 398,48	1 392,81	1 397,41		1	6 803 073 704
2014-08-26	1 397,54	1 388,73	1 397,54		1	6 898 188 979
2014-08-25	1 394,69	1 385,56	1 394,69		1	5 878 598 034
2014-08-22	1 388,07	1 378,17	1 382,72		1	6 401 152 720
2014-08-21	1 385,18	1 373,38	1 385,03		1	8 321 437 031
2014-08-20	1 381,02	1 367,87	1 373,50		1	6 923 575 045
2014-08-19	1 376,61	1 369,60	1 376,61		1	6 750 807 371
2014-08-18	1 369,32	1 362,32	1 369,32		1	6 121 855 647
2014-08-15	1 368,51	1 352,98	1 352,98		1	8 584 667 200
2014-08-14	1 357,64	1 350,04	1 353,94		1	6 724 439 370
2014-08-13	1 361,82	1 354,81	1 361,82		1	7 915 946 321
2014-08-12	1 356,50	1 346,93	1 349,96		1	7 858 729 222
2014-08-11	1 358,16	1 339,83	1 357,36		1	8 172 141 686
2014-08-08	1 333,85	1 320,99	1 331,56		1	8 538 086 287
2014-08-07	1 349,70	1 334,06	1 334,40		1	7 857 918 805
2014-08-06	1 358,48	1 342,19	1 344,30		1	9 758 437 909
2014-08-05	1 368,29	1 360,47	1 366,13		1	6 272 728 986
2014-08-04	1 371,54	1 360,14	1 361,03		1	6 129 235 711
2014-08-01	1 383,55	1 360,53	1 361,44		1	8 270 819 176
2014-07-31	1 400,36	1 377,29	1 379,87		1	8 252 777 627
2014-07-30	1 402,96	1 395,86	1 398,23		1	5 803 882 852
2014-07-29	1 404,72	1 397,18	1 397,89		1	5 032 878 779
2014-07-28	1 408,20	1 395,23	1 400,87		1	5 188 109 015
2014-07-25	1 408,57	1 401,00	1 404,12		1	5 997 557 462
2014-07-24	1 407,55	1 397,04	1 405,70		1	7 560 161 347
2014-07-23	1 401,91	1 395,34	1 398,13		1	7 575 443 374
2014-07-22	1 399,09	1 389,98	1 399,09		1	7 951 341 798
2014-07-21	1 389,92	1 378,64	1 383,53		1	8 452 158 725
2014-07-18	1 388,82	1 373,45	1 387,37		1	14 842 635 111
2014-07-17	1 390,88	1 376,36	1 376,36		1	11 393 612 032
2014-07-16	1 393,12	1 374,86	1 393,12		1	9 128 025 796
2014-07-15	1 386,03	1 368,83	1 372,25		1	8 317 591 331
2014-07-14	1 383,04	1 367,96	1 382,55		1	6 947 287 331
2014-07-11	1 366,53	1 356,24	1 362,35		1	7 240 627 384
2014-07-10	1 379,09	1 355,55	1 357,82		1	9 124 128 161
2014-07-09	1 385,43	1 376,68	1 379,77		1	6 285 312 829
2014-07-08	1 399,88	1 381,59	1 381,59		1	7 184 750 102
2014-07-07	1 404,68	1 396,35	1 397,11		1	6 169 924 016
2014-07-04	1 409,17	1 399,94	1 399,94		1	6 454 355 733
2014-07-03	1 409,44	1 390,01	1 409,44		1	11 132 091 805
2014-07-02	1 390,02	1 384,71	1 388,11		1	6 951 765 960
2014-07-01	1 384,36	1 372,88	1 384,36		1	7 657 542 771
2014-06-30	1 384,13	1 375,04	1 376,81		1	7 382 467 902
2014-06-27	1 379,02	1 372,70	1 379,02		1	6 849 247 805
2014-06-26	1 383,16	1 369,65	1 372,38		1	7 274 397 208
2014-06-25	1 393,82	1 375,26	1 380,50		1	9 297 476 481
2014-06-24	1 400,56	1 393,00	1 400,37		1	9 204 094 464
2014-06-23	1 399,17	1 381,23	1 396,08		1	8 635 363 372
2014-06-19	1 391,52	1 383,23	1 386,04		1	9 318 929 949
2014-06-18	1 389,61	1 378,42	1 378,42		1	9 422 118 143
2014-06-17	1 390,09	1 380,17	1 384,27		1	7 418 393 276
2014-06-16	1 392,16	1 380,28	1 382,98		1	9 202 363 105
2014-06-13	1 397,39	1 383,29	1 390,15		1	8 473 601 446
2014-06-12	1 402,66	1 395,49	1 397,67		1	7 830 256 085
2014-06-11	1 410,09	1 398,28	1 400,35		1	8 959 526 786
2014-06-10	1 406,74	1 401,50	1 406,22		1	8 664 050 384
2014-06-09	1 406,44	1 400,96	1 406,44		1	8 887 551 371
2014-06-05	1 401,23	1 391,20	1 391,20		1	11 029 263 613
2014-06-04	1 397,90	1 391,84	1 397,47		1	6 735 786 069
2014-06-03	1 398,86	1 392,19	1 395,77		1	7 192 317 681
2014-06-02	1 406,26	1 397,90	1 399,40		1	9 366 225 338
2014-05-30	1 404,63	1 393,16	1 402,08		1	10 609 673 854
2014-05-28	1 397,72	1 389,74	1 392,85		1	4 059 934 201
2014-05-27	1 399,34	1 389,03	1 395,39		1	8 125 100 962
2014-05-26	1 397,47	1 393,57	1 394,15		1	6 220 974 481
2014-05-23	1 392,30	1 382,54	1 392,28		1	7 878 505 122
2014-05-22	1 391,00	1 384,11	1 388,52		1	9 119 636 256
2014-05-21	1 389,05	1 374,66	1 385,86		1	10 477 330 817
2014-05-20	1 384,37	1 380,01	1 381,27		1	11 108 679 398
2014-05-19	1 382,42	1 372,34	1 379,92		1	13 814 352 970
2014-05-16	1 384,18	1 377,40	1 382,14		1	10 623 134 438
2014-05-15	1 386,50	1 376,50	1 385,84		1	15 629 653 826
2014-05-14	1 375,93	1 369,45	1 375,93		1	8 059 876 032
2014-05-13	1 373,62	1 367,65	1 373,62		1	10 385 090 820
2014-05-12	1 364,81	1 357,48	1 364,78		1	10 092 960 966
2014-05-09	1 358,77	1 351,23	1 354,34		1	8 642 070 196
2014-05-08	1 359,13	1 345,41	1 359,13		1	10 151 844 363
2014-05-07	1 352,79	1 341,83	1 343,13		1	11 705 395 189
2014-05-06	1 364,60	1 350,74	1 352,98		1	10 690 794 670
2014-05-05	1 362,61	1 346,31	1 358,59		1	8 324 668 493
2014-05-02	1 369,31	1 357,92	1 360,19		1	12 010 913 912
2014-04-30	1 367,80	1 362,90	1 364,39		1	7 389 038 607
2014-04-29	1 371,71	1 358,41	1 371,65		1	15 353 375 995
2014-04-28	1 368,39	1 353,48	1 357,56		1	12 525 885 598
2014-04-25	1 368,33	1 357,73	1 360,35		1	11 686 725 827
2014-04-24	1 369,38	1 351,06	1 365,27		1	14 521 549 746
2014-04-23	1 364,35	1 352,47	1 353,06		1	11 862 880 263
2014-04-22	1 369,45	1 354,54	1 369,45		1	10 633 907 387
2014-04-17	1 345,75	1 338,93	1 341,56		1	4 173 950 602
2014-04-16	1 342,55	1 336,64	1 342,55		1	8 267 509 593
2014-04-15	1 351,73	1 328,82	1 329,28		1	9 961 094 601
2014-04-14	1 349,97	1 332,12	1 348,22		1	10 114 748 234
2014-04-11	1 348,43	1 330,71	1 344,12		1	13 629 102 523
2014-04-10	1 373,32	1 354,99	1 354,99		1	9 939 791 657
2014-04-09	1 371,65	1 364,40	1 366,53		1	9 927 707 844
2014-04-08	1 363,52	1 352,17	1 361,53		1	10 448 453 753
2014-04-07	1 363,73	1 356,65	1 357,31		1	9 350 772 669
2014-04-04	1 376,48	1 366,41	1 369,69		1	9 967 205 443
2014-04-03	1 375,17	1 368,35	1 368,88		1	10 701 195 387
2014-04-02	1 382,13	1 374,18	1 377,50		1	8 426 893 629
2014-04-01	1 377,38	1 367,45	1 375,01		1	9 947 572 788
2014-03-31	1 365,03	1 349,82	1 364,97		1	11 647 888 010
2014-03-28	1 350,26	1 342,77	1 346,48		1	10 152 169 379
2014-03-27	1 344,29	1 337,36	1 341,69		1	12 690 282 301
2014-03-26	1 359,28	1 349,46	1 351,48		1	11 401 428 145
2014-03-25	1 350,77	1 337,82	1 350,67		1	11 267 210 490
2014-03-24	1 353,66	1 335,50	1 335,50		1	11 653 942 712
2014-03-21	1 354,89	1 345,78	1 351,43		1	15 062 084 189
2014-03-20	1 352,47	1 342,71	1 352,47		1	11 251 946 835
2014-03-19	1 362,94	1 356,63	1 360,48		1	11 382 312 764
2014-03-18	1 362,08	1 344,04	1 359,07		1	11 717 140 583
2014-03-17	1 350,48	1 327,24	1 349,39		1	8 973 894 083
2014-03-14	1 329,95	1 317,92	1 326,82		1	11 585 574 229
2014-03-13	1 351,25	1 336,70	1 337,23		1	8 903 625 414
2014-03-12	1 355,22	1 342,68	1 346,36		1	9 741 442 494
2014-03-11	1 365,53	1 353,24	1 359,18		1	10 351 616 592
2014-03-10	1 367,19	1 354,35	1 359,93		1	8 616 797 944
2014-03-07	1 376,32	1 356,60	1 358,36		1	12 048 597 118
2014-03-06	1 376,45	1 370,50	1 374,32		1	10 862 947 534
2014-03-05	1 368,14	1 361,99	1 364,92		1	12 080 354 474
2014-03-04	1 363,51	1 343,66	1 363,44		1	11 798 170 737
2014-03-03	1 349,53	1 334,09	1 335,56		1	14 104 721 639
2014-02-28	1 371,30	1 363,49	1 369,13		1	9 157 064 124
2014-02-27	1 373,66	1 359,12	1 368,83		1	8 930 326 825
2014-02-26	1 373,68	1 368,20	1 373,36		1	7 903 627 135
2014-02-25	1 372,51	1 363,04	1 371,94		1	12 083 989 837
2014-02-24	1 370,11	1 351,33	1 370,11		1	15 392 614 078
2014-02-21	1 350,17	1 343,29	1 349,12		1	10 938 922 190
2014-02-20	1 341,87	1 325,01	1 341,85		1	9 723 352 723
2014-02-19	1 338,00	1 324,63	1 338,00		1	9 704 560 236
2014-02-18	1 343,36	1 325,82	1 329,04		1	10 377 243 399
2014-02-17	1 345,58	1 338,79	1 342,20		1	5 984 873 039
2014-02-14	1 337,14	1 328,72	1 335,89		1	7 967 654 756
2014-02-13	1 330,41	1 318,38	1 330,38		1	9 129 688 918
2014-02-12	1 341,14	1 330,00	1 330,02		1	10 968 020 884
2014-02-11	1 335,12	1 322,52	1 335,12		1	9 255 368 095
2014-02-10	1 319,41	1 313,42	1 318,65		1	8 435 666 189
2014-02-07	1 315,41	1 308,33	1 313,20		1	12 737 487 559
2014-02-06	1 313,83	1 298,03	1 308,14		1	16 309 943 572
2014-02-05	1 295,81	1 283,96	1 292,46		1	13 979 446 750
2014-02-04	1 283,90	1 275,77	1 280,99		1	10 337 736 984
2014-02-03	1 312,32	1 285,21	1 285,91		1	11 608 885 345
2014-01-31	1 306,29	1 292,04	1 304,45		1	14 756 954 490
2014-01-30	1 311,12	1 297,52	1 302,83		1	14 442 133 792
2014-01-29	1 327,25	1 295,61	1 310,13		1	19 574 004 379
2014-01-28	1 321,30	1 309,22	1 318,41		1	15 543 028 007
2014-01-27	1 318,85	1 307,83	1 317,24		1	12 635 276 575
2014-01-24	1 344,69	1 318,48	1 318,53		1	11 869 296 961
2014-01-23	1 354,84	1 337,52	1 339,80		1	12 425 367 645
2014-01-22	1 358,55	1 349,76	1 355,24		1	12 333 189 369
2014-01-21	1 355,37	1 348,66	1 350,02		1	12 170 818 359
2014-01-20	1 352,78	1 346,80	1 350,98		1	7 576 563 980
2014-01-17	1 351,83	1 341,12	1 350,10		1	11 141 664 658
2014-01-16	1 345,22	1 340,12	1 342,65		1	10 022 620 419
2014-01-15	1 343,93	1 329,39	1 342,99		1	10 611 508 436
2014-01-14	1 325,51	1 313,92	1 323,89		1	11 196 684 041
2014-01-13	1 335,52	1 328,33	1 328,65		1	8 561 155 441
2014-01-10	1 334,47	1 325,96	1 329,84		1	9 569 294 334
2014-01-09	1 332,66	1 322,30	1 323,58		1	8 927 524 004
2014-01-08	1 332,22	1 323,20	1 324,83		1	10 780 865 709
2014-01-07	1 330,09	1 323,37	1 326,24		1	11 532 196 416
2014-01-03	1 330,69	1 320,52	1 325,12		1	5 761 827 033
2014-01-02	1 334,71	1 320,76	1 324,35		1	8 665 994 837
2013-12-30	1 338,53	1 326,73	1 332,95		1	7 470 252 945
2013-12-27	1 335,59	1 326,66	1 334,42		1	6 158 209 581
2013-12-23	1 320,56	1 311,52	1 320,56		1	7 902 083 297
2013-12-20	1 311,38	1 296,56	1 309,92		1	15 588 740 486
2013-12-19	1 300,89	1 286,05	1 300,89		1	12 522 626 476
2013-12-18	1 277,46	1 268,49	1 275,12		1	10 207 752 725
2013-12-17	1 275,01	1 262,83	1 263,26		1	8 318 813 279
2013-12-16	1 269,11	1 254,13	1 269,08		1	8 908 641 247
2013-12-13	1 261,81	1 252,69	1 255,71		1	8 747 137 123
2013-12-12	1 265,15	1 253,23	1 255,00		1	9 736 608 655
2013-12-11	1 276,29	1 265,28	1 268,05		1	8 043 182 155
2013-12-10	1 282,67	1 266,96	1 270,20		1	10 222 359 368
2013-12-09	1 284,78	1 273,92	1 283,35		1	9 703 723 946
2013-12-06	1 278,69	1 263,30	1 274,63		1	8 840 908 555
2013-12-05	1 284,20	1 269,51	1 269,51		1	8 791 645 100
2013-12-04	1 288,30	1 269,42	1 279,03		1	9 444 099 445
2013-12-03	1 305,11	1 278,98	1 281,32		1	10 382 610 297
2013-12-02	1 309,09	1 301,11	1 304,58		1	6 702 242 471
2013-11-29	1 314,85	1 307,71	1 307,71		1	9 058 665 622
2013-11-28	1 316,30	1 310,71	1 315,21		1	6 346 363 927
2013-11-27	1 311,47	1 305,22	1 310,13		1	5 835 214 765
2013-11-26	1 308,13	1 304,07	1 305,78		1	9 221 935 133
2013-11-25	1 306,13	1 301,22	1 306,13		1	6 403 957 205
2013-11-22	1 297,87	1 290,45	1 297,87		1	7 432 947 856
2013-11-21	1 290,58	1 281,77	1 290,50		1	7 266 145 639
2013-11-20	1 298,28	1 289,67	1 294,70		1	7 641 972 923
2013-11-19	1 301,17	1 296,41	1 299,51		1	6 825 080 543
2013-11-18	1 305,43	1 293,43	1 304,80		1	9 040 386 305
2013-11-15	1 296,76	1 289,77	1 295,93		1	9 207 893 702
2013-11-14	1 289,46	1 281,84	1 289,17		1	9 161 300 923
2013-11-13	1 278,37	1 269,75	1 274,70		1	8 899 707 053
2013-11-12	1 288,01	1 278,91	1 279,86		1	7 897 218 677
2013-11-11	1 287,99	1 282,67	1 287,71		1	5 882 797 270
2013-11-08	1 287,15	1 274,95	1 281,86		1	8 313 587 684
2013-11-07	1 296,48	1 279,85	1 284,69		1	11 262 301 487
2013-11-06	1 288,14	1 275,12	1 283,48		1	10 448 501 345
2013-11-05	1 285,29	1 271,58	1 274,07		1	8 504 881 747
2013-11-04	1 286,32	1 279,73	1 281,41		1	7 266 454 288
2013-11-01	1 285,49	1 274,95	1 278,42		1	4 189 177 182
2013-10-31	1 290,68	1 281,88	1 283,52		1	9 462 784 795
2013-10-30	1 295,60	1 287,95	1 291,14		1	8 950 882 473
2013-10-29	1 293,70	1 285,01	1 290,78		1	9 391 742 233
2013-10-28	1 294,97	1 285,30	1 288,42		1	9 998 508 871
2013-10-25	1 291,61	1 284,31	1 290,63		1	13 670 530 427
2013-10-24	1 298,66	1 290,02	1 298,60		1	11 807 955 791
2013-10-23	1 295,10	1 288,79	1 291,62		1	11 205 723 253
2013-10-22	1 300,92	1 291,03	1 300,23		1	13 745 768 851
2013-10-21	1 290,76	1 284,24	1 288,55		1	8 610 776 035
2013-10-18	1 283,90	1 268,35	1 283,90		1	9 888 790 835
2013-10-17	1 269,11	1 257,99	1 266,91		1	9 964 454 575
2013-10-16	1 266,94	1 253,77	1 266,01		1	9 027 880 885
2013-10-15	1 272,39	1 262,50	1 265,46		1	10 616 509 081
2013-10-14	1 262,01	1 254,46	1 258,72		1	6 561 981 158
2013-10-11	1 268,01	1 260,24	1 266,39		1	7 383 658 276
2013-10-10	1 261,62	1 242,17	1 260,52		1	8 670 220 340
2013-10-09	1 245,85	1 234,04	1 235,36		1	8 658 352 173
2013-10-08	1 247,85	1 239,92	1 241,82		1	9 327 264 732
2013-10-07	1 249,35	1 239,26	1 246,86		1	7 702 761 024
2013-10-04	1 258,83	1 250,83	1 251,39		1	8 340 233 846
2013-10-03	1 267,98	1 254,57	1 256,27		1	9 028 569 864
2013-10-02	1 265,28	1 255,53	1 260,24		1	8 598 319 576
2013-10-01	1 269,25	1 258,62	1 268,35		1	8 176 662 110
2013-09-30	1 262,14	1 253,29	1 259,60		1	10 162 238 069
2013-09-27	1 279,67	1 266,24	1 269,48		1	9 030 468 177
2013-09-26	1 277,41	1 272,27	1 275,23		1	12 995 633 800
2013-09-25	1 276,65	1 263,03	1 265,69		1	15 127 537 241
2013-09-24	1 282,73	1 274,78	1 282,73		1	10 740 373 877
2013-09-23	1 286,69	1 273,34	1 274,77		1	8 118 139 306
2013-09-20	1 287,01	1 283,19	1 285,78		1	8 964 083 130
2013-09-19	1 291,88	1 282,92	1 286,49		1	10 745 379 064
2013-09-18	1 277,12	1 271,38	1 276,74		1	8 689 508 054
2013-09-17	1 277,53	1 273,62	1 274,22		1	8 006 567 732
2013-09-16	1 279,99	1 273,77	1 278,41		1	9 502 293 792
2013-09-13	1 266,89	1 262,21	1 265,97		1	7 436 003 674
2013-09-12	1 271,38	1 265,18	1 268,30		1	9 962 979 359
2013-09-11	1 274,16	1 265,86	1 270,66		1	9 182 343 597
2013-09-10	1 268,25	1 255,68	1 268,22		1	10 210 123 658
2013-09-09	1 251,05	1 242,49	1 249,11		1	7 144 312 718
2013-09-06	1 250,13	1 238,45	1 249,05		1	11 002 963 597
2013-09-05	1 250,11	1 241,59	1 243,90		1	11 092 868 098
2013-09-04	1 244,59	1 232,71	1 242,52		1	7 398 796 155
2013-09-03	1 240,99	1 226,22	1 238,64		1	11 694 317 287
2013-09-02	1 232,38	1 220,98	1 230,88		1	6 675 217 731
2013-08-30	1 226,23	1 214,02	1 214,35		1	8 467 833 462
2013-08-29	1 225,53	1 218,42	1 224,31		1	7 361 654 625
2013-08-28	1 226,02	1 206,12	1 218,15		1	9 100 430 420
2013-08-27	1 241,41	1 222,44	1 224,85		1	9 623 754 637
2013-08-26	1 246,95	1 234,91	1 245,99		1	5 753 277 960
2013-08-23	1 243,82	1 234,84	1 243,82		1	6 282 943 798
2013-08-22	1 241,44	1 226,56	1 237,14		1	7 382 767 599
2013-08-21	1 250,03	1 226,05	1 226,05		1	8 303 832 254
2013-08-20	1 248,24	1 236,69	1 247,15		1	6 923 491 808
2013-08-19	1 257,45	1 250,17	1 250,84		1	8 081 381 501
2013-08-16	1 255,21	1 240,83	1 255,02		1	6 757 457 941
2013-08-15	1 258,72	1 238,41	1 245,35		1	7 737 317 011
2013-08-14	1 265,88	1 260,20	1 262,48		1	6 500 388 517
2013-08-13	1 263,57	1 254,08	1 260,44		1	8 911 384 143
2013-08-12	1 257,21	1 250,02	1 253,69		1	7 115 864 237
2013-08-09	1 258,07	1 249,94	1 253,79		1	6 758 354 977
2013-08-08	1 254,36	1 245,08	1 249,22		1	6 706 200 309
2013-08-07	1 244,30	1 236,09	1 240,41		1	6 661 345 714
2013-08-06	1 254,00	1 239,95	1 242,12		1	6 785 457 668
2013-08-05	1 253,65	1 248,31	1 251,77		1	4 593 385 619
2013-08-02	1 252,82	1 246,06	1 250,54		1	5 344 624 414
2013-08-01	1 248,38	1 240,10	1 248,38		1	5 830 411 487
2013-07-31	1 242,05	1 233,30	1 234,07		1	5 741 606 230
2013-07-30	1 238,78	1 230,50	1 236,86		1	5 525 214 970
2013-07-29	1 236,29	1 224,89	1 226,98		1	5 122 905 460
2013-07-26	1 237,26	1 224,66	1 227,86		1	5 641 767 977
